Farm_ID,Soil_pH,Soil_Moisture,Temperature_C,Rainfall_mm,Crop_Type,Fertilizer_Usage_kg,Pesticide_Usage_kg,Crop_Yield_ton,Sustainability_Score
7098,5.741113403,24.22490835,25.06118081,78.17747703,Rice,66.38751256,16.6358939,3.159105319,45.43237105
7099,7.372252672,40.63417071,28.34759643,146.8079143,Wheat,76.36320348,15.53666657,9.954318637,44.76244318
7100,6.71890141,16.72832202,28.41835868,184.7205842,Soybean,105.0776866,1.678552605,3.358253667,40.72512132
7101,5.554943313,29.47707995,24.24533393,274.9171487,Wheat,53.83923744,2.998548789,1.65233804,34.26367545
7102,7.393921345,12.66069256,31.20590943,238.4525449,Rice,151.4773601,13.03330182,7.331576198,53.40659912
7103,6.72525739,41.36407201,22.06080196,79.3225775,Wheat,143.2284593,6.132045112,4.88321757,1.455774328
7104,5.997228388,29.80328709,34.69638658,101.621407,Rice,133.3492997,9.333717035,5.722332254,40.14984191
7105,5.512172406,42.24472786,15.69187576,105.356231,Soybean,76.87923602,18.9211284,4.911563408,51.76145216
7106,6.861597161,42.58510111,34.66954289,234.3958207,Rice,195.359312,12.59660694,4.939787302,23.67124072
7107,6.938884912,21.30111762,34.74753987,129.272975,Rice,196.8362246,19.48336517,4.147564011,5.958161417
7108,5.764627892,36.5754684,23.13500452,293.2021668,Corn,104.7901221,9.874139201,9.093662984,50.23803324
7109,7.26881067,16.82505028,31.26425729,105.5881698,Wheat,100.5458617,13.03595306,1.214329642,31.36099983
7110,5.567994199,48.80379888,23.53158367,277.3932896,Wheat,55.24823018,3.823298854,8.099180601,74.04832748
7111,6.425759462,35.91106072,17.71945989,154.765821,Soybean,71.28248743,5.754956805,6.045027377,95.20131592
7112,5.922041011,37.81759075,30.75209753,129.3334832,Rice,110.1065706,15.55500467,2.654781025,51.55701451
7113,6.659052066,24.06087654,30.71165084,174.0064509,Rice,145.6092368,1.64004959,5.490655541,99.67375706
7114,6.654325994,43.93109617,21.06159519,111.8396708,Corn,63.56761002,11.04016461,9.097409218,58.09540281
7115,6.185642368,38.48760349,30.25479775,242.053876,Corn,123.0335598,10.65011644,7.032312661,52.79579574
7116,5.682160222,45.29389872,30.5066601,67.75689405,Wheat,74.23513474,11.78525457,5.796861955,65.31752315
7117,5.762602363,16.16392962,15.68426828,142.0121616,Rice,128.3335949,18.08413849,7.901839392,21.10755965
7118,5.93177908,14.13919151,28.2210068,78.90286246,Rice,114.9740294,8.272208762,1.316106602,6.462493336
7119,7.100536799,39.83180636,27.12636035,80.74045451,Soybean,198.1789872,3.031656595,9.14060927,95.12968041
7120,6.866319975,29.40253918,26.82032832,116.7653827,Wheat,91.27608401,16.20876069,3.711572806,26.7233387
7121,7.483293042,12.10927109,29.01379402,195.1046082,Rice,52.33647938,12.10787736,4.64419979,70.11339265
7122,7.317502555,20.97678756,34.13842338,256.5073272,Soybean,56.65301643,15.04845871,7.699399494,6.798704104
7123,6.336794291,15.53900828,24.78106775,174.4336325,Wheat,102.625403,16.31142503,2.036777807,61.96599688
7124,6.771466404,43.91138823,20.86077403,133.7529139,Wheat,72.35969608,12.35565635,2.977235638,89.49144147
7125,6.297547695,19.16011735,17.64533554,161.5752874,Wheat,170.3120441,13.39794025,8.784954739,2.292261332
7126,6.211526063,18.41590631,15.31175956,284.3465639,Wheat,122.2837868,14.00107377,2.325675744,88.19228227
7127,7.10951869,25.99707715,26.9231941,283.3676779,Soybean,55.00731341,6.812733226,6.908089397,85.47873646
7128,6.862669108,20.62816223,23.95088816,93.83115423,Corn,131.6995062,13.73837793,6.135226102,4.217351373
7129,6.756900644,48.58101566,27.358279,163.6057076,Rice,52.57880145,7.188465679,8.770416903,28.36293241
7130,7.484136793,31.58041694,34.97241882,289.6409115,Wheat,178.4121107,9.643687658,8.060000068,46.94618352
7131,6.170434676,25.28669237,34.62927221,223.617467,Wheat,88.25299813,3.660273033,6.396715584,73.76502865
7132,7.013581489,23.28089879,30.28823313,88.41526752,Soybean,159.50652,19.89541137,5.449479169,97.54558146
7133,7.287907482,47.58924717,18.82425908,250.4737081,Wheat,100.6170163,12.63190058,4.546017425,84.04250969
7134,7.104359514,32.83036889,26.16658827,75.51829226,Wheat,167.9506394,8.986331711,6.395772344,82.40693404
7135,5.77558883,44.44138908,24.33874697,110.2960061,Rice,138.7281245,18.36888081,6.825587039,48.42255322
7136,5.587309424,25.5374731,22.7306948,68.1742198,Soybean,93.87232263,12.89802636,8.004260391,74.26604019
7137,6.252330504,14.52778222,33.63845702,65.01749881,Soybean,115.0619825,19.74805418,1.279160131,95.08212515
7138,7.447428578,48.69790567,29.70890364,162.5565941,Corn,142.1737518,14.4321867,9.162449688,53.05536217
7139,5.575687719,35.5446205,18.48107503,194.6016169,Wheat,77.15824607,5.334043817,7.078365203,58.21058693
7140,6.745916435,44.42370299,16.83193412,168.2297792,Rice,74.59886733,10.7430619,2.22964019,84.86428642
7141,6.84493476,30.9005817,20.73688854,220.569097,Wheat,165.0129011,6.1865182,9.652669207,40.19828036
7142,7.000295974,30.41674564,20.02694072,61.41379176,Wheat,167.8387927,11.76480274,7.608003598,24.94556979
7143,6.777707826,13.18996441,28.63858501,112.4922109,Rice,128.6823582,7.31723186,4.366763147,6.958413982
7144,6.653329377,47.23553835,21.49647755,249.1471345,Corn,147.899007,3.086178748,5.785389965,16.13408191
7145,7.247073804,42.35888784,20.18260122,161.4676602,Rice,109.981086,15.36912531,1.698883993,76.03160455
7146,6.286096398,37.64917424,20.67805059,105.4368527,Rice,128.5698028,18.25196497,6.493354279,70.53354105
7147,6.316150818,41.66179756,15.60029298,109.2418821,Corn,183.3135216,6.315023076,9.967517048,24.91893678
7148,7.499400145,24.46859506,27.23966872,95.76730491,Rice,177.8499304,10.98511171,4.568394907,94.17899161
7149,5.864961097,42.54906786,23.78161058,171.4385875,Corn,131.3283521,9.244009085,3.294530797,87.33562892
7150,5.765870634,40.58021163,24.83949966,146.5392995,Corn,69.14864445,5.032498224,4.682155396,95.4331886
7151,5.536916223,18.73451615,23.23792049,114.9450408,Wheat,136.8161979,15.44704212,6.300678226,58.32923926
7152,6.26032031,15.02688184,31.69014054,161.3666638,Soybean,140.5367708,7.807265582,8.882222002,97.76907319
7153,7.022614335,16.00229856,30.58999189,169.197346,Rice,74.63433954,17.19735009,6.206888459,27.79753018
7154,6.721591826,10.60264205,32.61063378,138.5953038,Wheat,162.6914844,5.437835177,2.997356612,70.43528484
7155,5.668172263,43.79375676,30.99838171,270.4789388,Soybean,186.6552302,5.506283848,1.104520079,85.5348033
7156,6.982314169,44.72515251,33.08595925,173.1289485,Corn,109.6954371,14.78398762,9.606846382,44.20321549
7157,6.139933071,18.03556946,32.69910107,196.3562391,Wheat,102.5727779,3.539263872,9.157015863,34.43405681
7158,6.26177024,22.37046487,16.48411114,298.8904936,Rice,89.29949397,11.17750203,4.082826385,57.42176931
7159,6.853913256,31.66967127,25.9885965,58.59152759,Rice,69.55126904,2.66413439,2.898694145,78.8577468
7160,6.670955359,18.88200086,20.51955407,267.3186338,Soybean,133.4174626,7.507704686,7.325097615,21.37895146
7161,6.092964266,31.19820035,20.7314402,53.85239206,Rice,118.6590955,3.779578648,5.617785902,35.37609133
7162,5.56541414,28.52441881,15.4212271,149.6130905,Rice,129.8196217,11.98696978,6.658179385,64.466816
7163,6.968627252,24.99537783,21.05099701,234.1127155,Wheat,169.3298816,16.24036282,8.279925366,94.31730481
7164,6.634539179,14.98775631,16.47612901,208.1219276,Soybean,144.3255934,11.80693366,3.238678631,64.0825474
7165,6.993060176,14.26664251,17.11106177,85.89639883,Corn,198.6714673,13.53941384,5.993135131,3.926034746
7166,6.792551349,26.96259342,30.94772184,273.7092196,Wheat,114.8664704,4.461527605,4.625731509,46.52539089
7167,6.393233709,17.31310065,17.59962426,287.0021015,Soybean,106.2904553,7.442867953,8.647019015,10.76258253
7168,7.225506409,23.1288939,22.86870686,246.2869385,Soybean,108.7298818,5.046637892,4.720416328,87.49224968
7169,6.929832379,28.22021447,33.18012596,291.8867907,Rice,182.5805984,13.45680002,2.577027388,19.79765535
7170,6.49628276,35.26329161,22.91543226,53.65882353,Wheat,95.17427294,18.87509737,4.734274144,12.27552305
7171,7.264435694,25.90838631,20.56776676,262.0722906,Corn,114.8110595,16.54372361,2.907788922,48.77886267
7172,5.557625223,42.09668629,26.09050797,229.5826699,Corn,119.9980512,14.47852878,6.747593966,55.02409716
7173,6.85977585,20.04051581,22.9436897,98.6975825,Rice,130.5019992,10.2040063,5.69721886,91.5869397
7174,5.522028613,49.49233883,22.08944172,262.9073245,Corn,149.7698789,19.32928599,7.027591294,79.61353743
7175,5.949013115,34.44633382,32.22025754,142.4364964,Corn,192.3776506,15.51682747,7.744579232,24.28494214
7176,6.251439272,18.03404096,20.71887145,136.438028,Corn,64.18440178,7.278387111,6.339325011,23.97102559
7177,7.103410577,19.76496244,25.56162045,189.9978573,Corn,50.27726658,7.720576275,5.706758151,46.92428084
7178,7.402613925,47.25868896,21.690838,284.7655129,Wheat,65.087986,9.650276098,6.874788831,71.21443579
7179,6.057423504,36.76334081,18.51616631,213.3195839,Corn,145.6877577,9.024938658,3.632298485,39.89305368
7180,7.076372925,32.55416969,29.752604,170.1018271,Wheat,161.9418967,15.34338048,3.881837061,83.9000189
7181,6.341474463,23.26595473,26.36395187,78.37848997,Corn,174.4775305,6.680660277,1.159031628,14.57712367
7182,6.617615977,39.81997293,18.48993029,244.632691,Corn,102.1208732,13.47120095,7.580514385,23.23635771
7183,6.262152062,36.15834188,16.46927684,295.906515,Corn,78.13253103,3.975791099,6.165841861,29.31468184
7184,5.912508475,13.26723585,21.62005179,100.857252,Rice,193.06136,4.397910445,4.277940193,36.27849251
7185,7.260359301,14.54422047,24.31931243,249.8164625,Wheat,83.75677601,2.906928972,8.898079169,17.1425629
7186,7.127314946,10.96223884,15.41540611,141.4343893,Rice,127.4737949,12.88808974,2.958491869,58.82313645
7187,5.794126215,13.68436706,20.22783537,172.7624797,Rice,114.5537809,12.24962972,2.272283134,5.77049543
7188,7.227598111,32.98400972,16.89903519,178.7378866,Corn,82.9395563,7.372298633,5.607755779,44.59174194
7189,5.737840303,18.76399954,19.40538387,144.0742958,Soybean,101.6821366,12.93548741,7.452579708,48.62515997
7190,6.13202286,42.40757302,32.62217496,222.7877284,Soybean,54.30034013,7.638769141,2.135347129,68.81925926
7191,6.833995188,39.18094029,28.98233056,134.9557853,Soybean,188.236128,4.379038493,3.50921851,8.455350458
7192,6.656859056,44.13074447,21.93310367,205.8280664,Soybean,85.55719351,1.049905008,1.353838689,66.25046052
7193,5.513567284,11.58757735,23.39464387,211.7380109,Soybean,169.0513634,6.411083394,5.561173426,64.95980025
7194,7.439269911,30.73015741,33.72189053,238.9260521,Soybean,140.5790597,11.14445178,4.045760724,27.71557569
7195,7.284009428,30.10267561,17.23212401,73.01228176,Wheat,182.0260437,11.12765893,9.336603234,26.13426489
7196,5.54902684,34.75125424,28.8615274,58.0842864,Wheat,168.1232346,9.198672904,1.426349099,32.71529799
7197,6.920755677,35.0265903,25.49042866,83.37240669,Corn,146.0452515,3.4384744,4.235604651,51.92585097
7198,7.399250225,43.49514538,17.59714584,141.0680298,Corn,61.52203137,12.32123312,6.031844526,65.79682807
7199,7.407996303,39.41958226,17.33014087,132.941084,Corn,185.2012542,2.785806183,2.242772835,98.29446042
7200,5.635334825,10.66795895,16.92020367,178.1149724,Soybean,67.52404356,1.37787112,4.057987856,89.65520289
7201,7.006331185,22.22184175,31.46374404,259.5479191,Wheat,120.5084262,2.069554091,8.157912884,28.46669226
7202,6.713487868,15.27896998,28.44365397,237.1739302,Soybean,58.17995173,7.969773193,4.908470179,6.775368848
7203,5.650022197,34.76791858,23.84520217,250.0605692,Soybean,91.09514561,15.55799915,5.998092183,68.08838941
7204,5.778171005,33.90146846,33.89628307,245.9982349,Rice,157.172964,15.22305152,8.874316713,39.19551226
7205,6.559150696,48.46663382,32.43240036,109.4637359,Corn,136.1263994,19.26445965,4.608910869,67.30645339
7206,5.828119375,11.4857427,22.76220984,150.6612523,Wheat,183.8925828,2.927832208,4.484936637,11.12318511
7207,5.525464902,45.58342836,16.04803174,96.35463513,Wheat,80.67144721,9.508793232,1.402809429,26.11664692
7208,6.553422808,29.19775779,18.54457064,83.22395725,Wheat,95.92902013,9.210981692,7.750911978,27.82525442
7209,7.363104933,22.30148629,22.26016115,128.0495043,Corn,82.61814926,19.19579946,4.252728762,11.74910206
7210,6.092410886,20.70786214,27.07311671,211.4396296,Rice,52.05077843,3.658730577,4.836883255,28.75964187
7211,6.527792328,22.65819324,22.69539924,166.5058682,Wheat,180.6085447,13.31243384,9.410862148,78.18460006
7212,5.52993054,46.27734193,18.08011896,248.2919914,Wheat,135.5502569,11.18501779,8.218843281,41.43998158
7213,7.334396772,48.94953038,29.34391435,241.2258898,Soybean,170.7266594,2.150213278,8.267343031,97.23407166
7214,7.064391354,33.8666734,18.4714428,183.1178656,Soybean,69.24789133,10.48801797,6.956190807,11.97264881
7215,6.89191151,12.64393651,32.88444686,64.23374186,Soybean,57.74363412,17.13685623,2.582115609,29.87211112
7216,5.828689728,49.70648522,25.29607112,295.5218043,Rice,172.3251191,19.45370665,2.204613199,89.73164165
7217,6.05105697,29.7575886,15.10681163,158.1003037,Rice,177.8597861,18.63786546,1.897522776,97.83811132
7218,7.426709487,33.13300826,20.14155273,73.76200801,Corn,171.6418723,18.97770638,3.780886175,52.63748582
7219,7.298903442,18.64116117,33.84164643,152.0965836,Soybean,168.0825811,4.516027728,3.959343974,93.48672844
7220,6.18930199,26.2961254,26.86677511,298.0928453,Soybean,199.4347568,4.021751656,3.531049478,23.81743212
7221,6.26076511,20.72434164,19.36732457,235.6398089,Soybean,82.59967379,12.58649508,7.982643496,33.12606979
7222,6.255508854,42.57672931,29.5470641,76.9006405,Corn,153.5550827,18.99358775,8.646622804,30.62289725
7223,6.535688983,37.16405862,28.80307366,94.81572157,Corn,103.683956,17.07709066,4.702528015,99.98289834
7224,6.541209226,35.55008404,20.79700338,119.7931716,Rice,99.51909448,19.61766132,8.574267277,40.29082872
7225,6.646150702,41.55122759,15.78714255,299.543203,Soybean,194.2150223,18.12327355,5.845190416,31.82992103
7226,7.039539557,44.30445394,26.26586729,68.96162974,Rice,74.61159452,12.58133391,1.229826801,73.0066324
7227,5.706840394,20.79118795,16.55484449,267.7775514,Wheat,78.39825982,11.56022398,6.358749129,43.75328872
7228,6.037036897,10.23735179,34.14001103,185.7524738,Rice,107.9814838,7.245904065,1.350647171,88.7733969
7229,6.366394078,27.60832326,26.83531062,299.4310877,Rice,160.1251219,18.47683698,6.111096415,0.747289532
7230,6.770459223,35.54581542,26.79004802,127.5999261,Soybean,117.8136321,8.181604602,2.137750926,92.99854855
7231,7.298657595,23.4599563,23.46853606,213.7641526,Corn,190.5252196,6.210618766,1.59562912,38.28591413
7232,6.053140763,49.9393839,29.68966921,169.9686652,Corn,123.2346463,10.3889306,1.201141773,28.11048654
7233,6.020266476,15.92859062,27.33282541,162.5731254,Wheat,148.6456491,16.69011873,7.199073577,60.97593528
7234,6.790830523,18.20178227,32.30733398,140.0639859,Soybean,152.941627,5.673586148,3.804291356,7.119385068
7235,5.75598729,43.97501211,27.68246795,190.9277377,Wheat,65.89371055,13.99981233,8.606420608,74.41799396
7236,6.358623317,13.43260494,19.24650383,233.7973727,Wheat,193.8018831,16.06196169,6.571817588,54.73411501
7237,6.420332666,14.14629961,33.70555702,244.2269358,Soybean,162.5490161,17.81354739,1.807338516,72.75124808
7238,6.098730146,49.66615944,23.45551032,109.7406737,Wheat,154.951302,12.08942216,7.631096328,28.63723244
7239,6.947580267,45.04404961,27.49193951,106.6684712,Soybean,147.6867919,12.41709286,1.300732806,54.94487847
7240,6.594946054,33.72936953,34.63306786,203.5535511,Corn,129.5632934,7.493445311,4.428821758,75.89821967
7241,7.096698227,14.64108779,19.03237733,196.5608993,Soybean,103.0740613,4.036879369,7.729686183,44.95934605
7242,6.240867211,34.17711242,20.22469176,53.15255312,Wheat,133.4684467,12.80695077,4.878846098,91.74599293
7243,5.505117395,20.10143324,34.14086013,132.1596549,Wheat,93.34604306,6.720798852,6.408100361,89.29858162
7244,6.541483513,23.08597382,17.77199129,131.3251679,Rice,143.7595084,17.00229734,8.860872083,16.90598601
7245,6.992537909,27.83514231,34.4434303,299.0667037,Wheat,63.19822041,15.10150339,6.309999042,75.36580203
7246,6.67898573,16.83675575,24.30939174,194.2936803,Wheat,51.99728686,13.42331233,6.648945248,18.88437268
7247,6.126716529,49.27973157,21.43398647,139.0476145,Wheat,132.3856765,8.713612614,4.954236564,92.72108434
7248,7.46548023,19.15505432,23.72854096,193.8207185,Corn,187.5990881,15.9260989,5.355748958,49.74418933
7249,6.945767132,48.44535915,28.06645147,221.8211222,Soybean,104.2549939,18.49625799,4.867646241,88.93970291
7250,6.940376733,15.58510745,33.89946475,107.6265375,Corn,112.7045307,7.874712021,1.027410732,64.90656796
7251,5.959389399,40.12069749,27.07634847,293.8969022,Rice,158.4516456,17.23073116,4.311311955,27.04440121
7252,5.885811377,41.17597887,17.01372584,166.9024657,Corn,88.71237525,8.512302439,8.434707739,27.02858263
7253,6.049594909,33.13122044,21.97693965,118.4187996,Wheat,108.5975099,9.563546495,2.043993111,18.54734751
7254,7.263113391,33.82915127,23.88580795,82.85030303,Wheat,191.8831819,15.76096271,2.606330739,44.59210685
7255,7.289283856,44.0457961,15.17441577,157.333889,Soybean,148.693783,2.561796766,4.941043849,71.67458701
7256,5.847252654,29.43381599,23.78742795,59.14520516,Wheat,98.08632615,1.913430752,1.849364124,47.70466801
7257,6.462770386,31.38574176,17.95813443,202.7739328,Rice,132.4305295,6.859941946,9.66155627,13.1770146
7258,5.802372923,35.17498608,22.19159098,75.06464105,Soybean,88.46886337,13.88417196,2.073761025,20.73500556
7259,5.888008401,18.38710882,15.71228435,273.0847856,Wheat,146.3598977,9.786459109,1.502986247,91.5331217
7260,7.303213637,48.58600581,25.83114684,77.82380529,Wheat,153.4451897,2.139632396,6.832651465,43.40916452
7261,7.144358655,38.12771229,25.7427949,293.0931054,Soybean,126.246573,12.62549707,7.07856749,10.58904435
7262,7.436855388,38.72014534,30.34165197,80.62535737,Soybean,199.8277238,15.6341558,2.32789486,80.01199256
7263,5.863732385,37.24466438,28.67087417,280.2167277,Wheat,124.0080377,4.54282701,3.670610346,98.06305791
7264,7.368377241,16.62420172,24.51478806,276.4025274,Wheat,90.92144319,5.205723814,2.598953188,11.13454227
7265,6.617529933,27.82450256,30.4300717,57.26817942,Corn,109.3084109,5.456619356,6.764400513,40.31717989
7266,5.59084446,16.90437384,28.81379511,259.5712771,Wheat,54.73950948,10.65021085,6.41815623,18.02691629
7267,6.284057352,40.21669752,26.36560272,162.0115851,Corn,53.00535378,1.250211863,2.072606919,54.33095374
7268,5.9945348,45.09592616,33.48531662,224.1457018,Corn,60.15052969,14.13841199,9.431496837,24.89549903
7269,6.577805987,23.98997204,18.80803667,117.4791566,Wheat,137.6438197,14.41060465,7.874708232,83.22693036
7270,5.519517147,21.33408224,28.56112693,161.3061686,Soybean,100.7482446,6.273381299,8.30633563,85.56186882
7271,6.718273362,10.95270917,31.49031521,144.920027,Rice,127.9264659,8.572553671,4.619551411,22.91452022
7272,6.02247373,13.3718008,15.55527293,58.96745127,Rice,57.39699049,2.494932044,4.213975606,81.69778721
7273,6.514715184,31.08132518,34.72639452,242.5047233,Soybean,93.32187788,1.045608485,5.943788818,62.0102246
7274,6.929209754,37.13437604,34.12498742,155.0427168,Soybean,187.3441117,10.03674878,3.753295326,26.22489525
7275,6.22869298,26.90283765,30.20744582,199.2182464,Wheat,81.54946066,6.110531045,3.377091799,16.2386188
7276,6.386088042,12.63231535,33.09000415,229.1922845,Soybean,115.9186345,14.15065836,1.229286397,54.24971945
7277,6.245380227,49.21683627,28.69733042,86.49823318,Soybean,166.4049811,10.76986439,3.428165855,74.57754527
7278,6.622647977,39.54230229,20.67424134,263.4658664,Corn,139.402646,12.78208893,3.494940183,32.9813162
7279,6.422149087,29.22878366,33.6919646,192.9145995,Corn,186.2142147,5.367477394,7.768334864,99.78832475
7280,7.201324766,21.74347712,21.97081352,246.4081568,Rice,112.1963694,10.99416198,7.541194806,40.59916801
7281,7.083279182,20.08409192,25.83512761,71.85586803,Corn,124.2312558,1.227480277,7.971921112,28.73443376
7282,7.481853181,31.57837845,25.67756405,245.3096709,Rice,103.4238555,8.420348903,9.048041621,86.3608406
7283,5.507026761,18.83730512,17.49156644,156.8363502,Soybean,173.4677366,19.2871103,2.494930938,90.39441353
7284,6.645458682,27.32668991,20.03263875,218.5144717,Corn,114.4267004,4.619038831,2.858529255,47.17205785
7285,6.829384461,41.81412195,22.81075233,242.1284649,Wheat,190.7142181,6.914110949,7.988261541,47.40524908
7286,6.990111372,32.79527478,24.39580122,207.6281253,Rice,148.4161745,12.19437447,7.099875501,72.63977225
7287,7.002283502,22.29094611,25.8742368,287.3970407,Soybean,76.70173338,11.90151235,4.514010172,32.12421976
7288,7.160625113,24.87899119,24.97387066,236.6568154,Corn,122.129858,5.067749662,8.578003716,67.96320994
7289,6.295706275,44.07588386,31.66208266,203.9260318,Wheat,193.2639641,14.79057701,9.300159149,75.17502086
7290,6.93736748,27.80022808,23.23999116,93.2741462,Wheat,166.1297466,7.969069877,6.530376883,15.45823988
7291,6.04215142,21.30045315,20.6269774,127.9752107,Corn,113.3892571,18.33080121,4.575318821,35.28961651
7292,5.78062524,41.26265399,21.63250958,284.9067573,Wheat,80.12711463,4.721903053,4.929537295,92.6356394
7293,6.47848447,26.48021008,22.59493097,124.6404072,Wheat,187.6135805,6.984587268,7.58097935,19.27903874
7294,6.878078144,48.37301666,23.44371915,138.6657174,Soybean,164.5814345,17.04650883,7.702533565,37.23785385
7295,6.889875001,25.19097787,18.15013879,86.03591382,Soybean,174.427509,19.00037594,8.307448374,39.48727329
7296,5.55405441,27.54345358,33.94009377,124.5558096,Rice,60.59341274,11.4692496,6.808284508,59.61905646
7297,6.546959244,16.24964569,18.81638438,264.9674047,Wheat,195.5777804,4.130694172,9.347271441,70.19200793
7298,6.276456559,15.33976621,24.47611193,177.1887116,Soybean,177.6801354,18.40060223,9.572522052,25.65223774
7299,7.136867562,26.13231549,17.74290338,262.4646831,Corn,81.69410837,11.86772762,2.124674269,9.023312508
7300,5.814863077,29.80855088,22.89494676,236.8415508,Corn,125.7481993,9.436797354,9.510840052,65.36840442
7301,5.965335041,35.89395033,24.4346814,216.8303429,Wheat,120.320132,4.774576567,3.60955275,32.85470416
7302,6.877381584,28.49980088,24.35095168,183.4160785,Soybean,66.7523295,15.5542216,5.708120151,45.43508658
7303,7.335216596,13.88554339,32.89435255,284.2244264,Wheat,94.09656721,12.5333851,4.805195371,13.11307792
7304,6.888541084,17.62971717,30.14988559,172.4161667,Wheat,100.9162658,2.467344916,9.81682358,78.68942604
7305,5.831126156,19.05263644,25.1367255,164.9478112,Rice,77.81455533,3.20955414,2.546494278,71.04865171
7306,7.294641032,31.23816765,34.93958632,94.61447985,Rice,145.2569513,18.41846356,6.928393342,43.46938856
7307,7.313314588,34.77309549,15.93966217,295.0417923,Rice,161.3877692,2.664374336,2.610245678,40.24325911
7308,6.670605784,14.17205247,34.28332945,106.5321945,Soybean,130.0567073,9.601357163,3.610092677,68.77841
7309,6.301727288,38.81345467,20.45229477,164.9853524,Soybean,146.0887785,6.673020673,9.2664776,33.89872201
7310,5.758007731,48.44606937,23.24986712,241.7864552,Wheat,197.7126646,18.49470372,3.789149969,33.54232896
7311,5.669552545,33.38660103,15.94607548,146.2581516,Corn,104.0232055,9.210345562,2.842550505,22.06019765
7312,5.601448508,32.11183448,17.21465057,50.77254903,Corn,62.48036579,3.156153893,7.022191715,64.44690256
7313,6.779885169,30.5863374,29.58044643,186.2470233,Soybean,123.6993411,13.61493684,2.957090085,9.684757127
7314,7.22069416,15.9821261,16.39367716,137.6142026,Corn,148.4004839,11.49424296,7.358803995,84.6597913
7315,7.140857755,36.02433278,24.33993403,95.95482323,Rice,181.4293106,3.534906497,3.121803083,78.1582533
7316,7.355873489,17.04132428,29.84214281,89.04751552,Wheat,52.64652608,14.59010773,1.982374889,83.35751162
7317,7.258032116,11.81772968,23.9275739,128.0057615,Corn,50.34813823,16.32867034,7.162872287,78.98772365
7318,6.827910404,26.82971895,23.57896133,299.655901,Wheat,153.464809,15.89008645,3.743833648,95.28417485
7319,7.050028537,21.28856433,31.39018841,76.67348663,Corn,172.9635619,17.94630297,7.054694868,48.60836228
7320,7.341741948,25.60297526,32.75355915,137.7820523,Corn,108.6119646,8.788027919,2.658690913,25.18226377
7321,6.41251381,23.51431057,19.46211425,286.7896364,Soybean,60.74781273,2.792939259,1.827297308,38.14784789
7322,6.258357414,39.32666044,31.65883304,237.4856511,Corn,114.8790621,7.140283452,1.321115738,98.5189792
7323,6.542207929,32.27856838,29.36174908,160.2434977,Soybean,126.7606952,3.991806359,6.296203728,65.06423509
7324,6.13880148,41.56588241,19.68420985,264.4585208,Corn,199.3220349,11.05364852,5.149134958,58.24560117
7325,7.311389419,13.1097057,25.39449429,291.8441291,Soybean,180.676402,2.777385456,4.684242388,28.08818318
7326,6.508796506,43.65963134,32.43640111,154.6835075,Corn,92.69114027,15.3928919,5.486015387,97.97629434
7327,7.193575732,45.66351268,16.62320646,132.7450248,Soybean,77.4082487,6.166882387,4.425350984,59.59302581
7328,7.306630948,28.4946477,32.19265749,88.37862468,Corn,89.28342888,4.501659851,7.1256685,52.67619685
7329,5.771627025,13.72148899,26.34721422,291.251261,Rice,114.7447832,5.251181915,1.827213771,18.86286764
7330,7.058435702,10.36940281,34.5969482,106.4733349,Corn,83.82464647,19.24312502,4.266670533,28.16047679
7331,7.353875969,35.04744866,17.95178827,79.54244374,Soybean,105.3839673,19.6760657,7.925420273,99.33928585
7332,7.267321302,37.00793764,31.68368877,290.5063168,Soybean,132.6103103,9.328591331,2.880656001,47.78590656
7333,6.318477626,34.0733562,33.64116832,214.7337531,Wheat,138.9688784,19.13842634,6.531542662,42.25573242
7334,6.533155991,12.11793736,20.08071457,275.0571412,Corn,74.79944891,5.12638415,7.677288178,5.538172992
7335,7.330809296,41.4365713,25.6107387,166.9690301,Wheat,55.61247466,6.683354345,7.56538593,60.76195327
7336,7.311512287,43.0533911,25.04853592,112.0979917,Corn,177.0574459,15.06183875,4.581952391,28.85955164
7337,7.401268085,35.71940706,27.66476232,214.593476,Soybean,125.7745805,9.9053433,7.05893927,27.31169006
7338,6.301894318,25.04308534,25.29833264,106.1457596,Wheat,86.10527942,6.799865424,6.372678338,14.67521882
7339,5.545543213,31.95381663,34.94007807,71.11545212,Soybean,149.8077426,5.302569358,5.881241663,53.0900254
7340,7.306653903,23.24114388,24.91679632,107.5643173,Wheat,69.37700458,4.934954501,7.590244442,92.59626395
7341,6.63013232,37.10114283,31.14212207,291.5383579,Wheat,120.9247761,18.17551713,9.560211108,99.66322276
7342,5.768576701,22.69053176,15.76244084,287.637377,Soybean,163.9905302,1.049602938,6.89702805,82.96176005
7343,6.451635521,37.32039037,34.33409281,273.3474777,Wheat,191.9371698,15.73744016,8.141460787,50.56970735
7344,7.044044801,19.45694005,28.3141197,92.53204279,Soybean,85.27941529,8.89755024,3.200428162,42.50163558
7345,6.385779707,40.04857198,25.55548858,65.44332904,Wheat,178.236249,15.16093845,9.775521547,76.14721218
7346,7.283421192,22.40508415,33.83410286,221.4092719,Wheat,185.3801403,7.07618604,4.577267042,14.51639674
7347,6.560739633,39.81277779,34.01014346,150.2144207,Wheat,83.83179264,9.776241615,4.685784316,3.581370176
7348,6.377031875,28.13595614,33.33988619,105.9197959,Wheat,183.1152342,11.16396961,1.374545882,36.01344366
